profile,qp,rc-lookahead,vbv-init,qpmax,ratetol,ipratio,pbratio,aq-mode,qcomp
high422,4,241,0.11876845936179481,24,0.5934646925626055,2651.041160445858,3159.797307942038,2,0.2143586992569274
high10,64,71,0.36385704016186815,37,0.24357954232598578,1134.0765432117284,9368.764946081043,0,0.9151544659007372
high10,9,86,0.0964427719288492,30,0.3457595877020354,5744.5219036707085,2497.1798150718982,1,0.42752208735619834
high422,38,246,0.4213029990679982,34,0.18113717512921934,3249.0435022164097,1435.3397184986204,2,0.9713320859527937
high422,69,142,0.13450097430534025,41,0.8372488986304547,6897.037443499016,3830.8642462606467,2,0.19904376671692858
high,28,221,0.37104343811031615,12,0.8855134276479906,6672.586771874457,6601.251038410488,0,0.5578691346863843
high422,3,154,0.27435709896100413,7,0.12919669518871446,5796.236112293138,8779.348153721685,2,0.633122444595106
baseline,47,202,0.9287247845682051,4,0.6144163104425434,6893.714050232106,4849.935895773855,2,0.3873526525205998
main,6,171,0.17995001858437476,30,0.33344856425865566,98.68109675499115,8212.209237864126,1,0.5777759352057282
high444,56,73,0.5971505144426451,8,0.8899344111601383,3037.899669432551,4483.284046670849,0,0.9089073856568453
main,11,188,0.5320737766353134,25,0.110417980151724,1126.4394373002217,6650.190355902732,0,0.4585863241935304
high,61,41,0.6862255146649754,39,0.008687857692757373,1966.6614394434866,9119.51160945477,0,0.2449447807310896
high444,38,214,0.9423918407145242,2,0.269459553293802,366.94949731445047,1041.0093787797614,0,0.5719015763615942
high,30,98,0.43343682559616303,44,0.8876571345232576,7011.998622070693,9288.384153214658,0,0.9747123834226527
high422,56,58,0.804025754877575,28,0.3584386444594515,1510.9401905115337,9263.301754916161,1,0.971198638362189
high422,47,245,0.07959069227245319,3,0.13544669877791848,3218.5101358146885,7366.663921170791,2,0.5942789481288756
main,6,102,0.4936446264814339,33,0.15501111504347553,1579.0873771346903,5863.865605272485,2,0.956912102326085
high,4,59,0.7512733767690235,22,0.5500052134026531,2238.6053896047565,4581.950479641884,2,0.8611050919975707
main,58,72,0.1408966423888901,31,0.5759389122964893,3028.484365742071,9729.801821167397,2,0.05171727193451181
baseline,42,167,0.7966616296091654,51,0.9404801270778999,3628.3589244051427,3292.7433289619335,1,0.12483096730758769
main,46,215,0.503231923151682,43,0.5787238324275844,1462.6224469265214,2797.261183233769,2,0.5752822838500494
baseline,57,208,0.42340189087174074,47,0.13305687015713785,8530.060785031075,9374.597050433611,1,0.1372942946092589
high422,53,64,0.7753578537746667,6,0.291433742247448,2648.8242487898883,3695.3528112419,0,0.8190633755283941
baseline,19,241,0.250485225165339,27,0.6830773908110822,8402.020571601433,8649.012673560333,1,0.43535330285031004
high422,44,43,0.8918304636289562,20,0.1764282078052245,7611.905926796611,6655.4137721026855,1,0.9393981733345216
baseline,62,154,0.4519631228020071,1,0.2138173585360632,4201.928604267119,3437.006524996709,2,0.1618603656745593
high10,0,50,0.2625624970631474,13,0.8257640208966931,8095.230276015317,863.1707697487024,0,0.41376101338440385
main,5,80,0.06095809581137657,13,0.3200722964288939,2650.4219083035705,8704.783409601532,2,0.2913462719676251
high444,51,243,0.6738416823943956,14,0.9998825863465093,7779.195544682371,4664.794526269653,1,0.02025816851532891
high,47,125,0.6867750039071763,0,0.1102432829449086,2150.484017214831,4968.265037868809,1,0.22924118713491304
high422,5,172,0.4426215037270308,32,0.6030305811781236,3230.296836526404,9901.321560620656,2,0.33749373887888734
high444,55,70,0.8064452440172184,30,0.3853930813941062,7936.228742953743,3718.161989783095,2,0.56533617310072
high422,29,239,0.5481218236601977,49,0.5919624547059541,2749.0050431229083,4454.613437420074,1,0.6863034475088333
high,58,188,0.7517879927052268,20,0.035102423097102875,1368.4815553263497,5277.8421147044255,2,0.5834181790826474
high10,48,77,0.9776837527014259,29,0.2947153551253141,8346.926338480176,5451.160890536844,0,0.7698640336640388
high422,25,195,0.8898648323113594,33,0.01547537515128139,2638.5906658916692,4954.206881144192,0,0.5114627381572107
high422,48,81,0.6663019777630256,46,0.40783430078852134,3251.5713428814265,5878.843314219116,2,0.5262988993525444
high422,16,54,0.09497439900791915,40,0.1818504981382868,2628.5556719193405,4845.558203109037,2,0.8578641236537223
high,66,215,0.7352744377551751,9,0.6032316331656755,6238.905254963486,4865.287386595656,0,0.31686169793750163
main,9,49,0.697706520188107,1,0.06141316926733187,1838.6576355631257,5565.6539810417335,0,0.7763458299859074
high,39,88,0.3145030870016352,49,0.4114997794697183,6239.1431716976385,1459.9640973882376,1,0.3195488321051354
high444,9,97,0.8700868887948429,8,0.4841422069593204,4752.566341433959,9049.595279422032,2,0.8751725862870063
high,69,237,0.8713358067517624,9,0.7194255413125044,1761.793809639044,7180.291259256794,1,0.48507749847129966
high,22,186,0.5893142945451891,10,0.7913120715655343,4842.486020398153,1464.8710516135577,2,0.5691077635304117
baseline,37,135,0.20413268133401474,15,0.5134374037714278,5436.812509727864,7292.902854367175,2,0.5126180941611258
high10,62,235,0.4573763545859487,6,0.5451746116354105,7722.790412780069,8259.670721319742,2,0.8671255509794905
high,14,100,0.5218844999740465,19,0.9856977954481575,2994.0326695505905,3264.9489696631986,2,0.1937357448282383
high422,18,245,0.2178926737222503,38,0.8645195831095697,841.4529371487489,1526.6444473464958,1,0.5430497793605984
main,4,193,0.14562530261757567,10,0.9387871740984228,5918.963217185954,6250.419404656554,1,0.517802148707552
high10,37,88,0.5273690795282984,39,0.07056841770252964,1731.6389130748655,4173.9263813340895,0,0.47276055959332053
high,13,54,0.43427581143652516,5,0.6288892640205498,6174.60004875234,4301.936304256367,1,0.3436702476898805
high444,51,189,0.38715074892280144,10,0.5127308842514782,7313.506600468753,2420.555817120673,1,0.07316746622234604
high10,1,123,0.09352690026100297,41,0.7979781688471419,6199.881521584108,2385.924809272627,1,0.7932995710237052
main,30,140,0.9295592130413896,15,0.5266072395646594,5892.1691514398035,3561.210715312484,2,0.3526809900963911
high422,14,44,0.8861820570727468,25,0.21376205426592332,6306.0249797024635,1029.7729537250377,1,0.006524741437861636
high444,52,168,0.1177369393640968,10,0.16344092463630677,8837.05172779019,4466.379621516562,1,0.2980848124052664
high,47,183,0.8561866177357843,23,0.5343888957260338,8861.907861601867,4486.584043298324,1,0.31393726815462564
high444,55,177,0.7748886556163794,35,0.5767596754884243,7833.849037068118,7313.6681143175465,1,0.3223378463979012
baseline,11,148,0.8489755106894409,38,0.40398475122048316,839.8311056924479,2688.3818029017,0,0.80967019820185
baseline,66,195,0.929557635820469,44,0.9161530977113727,3543.4165552764753,6629.471317444012,0,0.6350330567521675
baseline,30,154,0.8629257330511308,6,0.6722759381229497,4929.6776471968005,7695.107316013068,1,0.9233616031896291
baseline,46,142,0.13809475402624194,50,0.6667783521233304,3393.213400704398,7991.586194140843,2,0.12887634728116115
baseline,37,117,0.05949074280704658,46,0.8464624445186386,6760.865550162552,7000.481925004488,2,0.3930564129766859
main,37,133,0.3245843234453275,43,0.5943920561447726,2028.6420104624403,7181.926760642198,0,0.8096498695084883
baseline,37,54,0.9521682672421335,20,0.48199415220943176,1079.650409848012,3965.783904346232,2,0.8913558694056395
baseline,9,220,0.666673377337667,47,0.8265075042130892,4368.80495212714,6944.799790875645,2,0.22374375951538583
high444,67,154,0.7210878346818119,7,0.5092230377175719,8226.836278119998,6883.1072072192765,1,0.1506097281252362
main,47,187,0.854416645117619,28,0.8429652936250666,4372.81771954132,580.5876643482377,2,0.9792492873226403
baseline,55,198,0.010741607546811971,30,0.36476462686503064,7967.504515080231,691.543225308161,0,0.4668667362285359
high444,17,109,0.007861274512419913,17,0.021609409556048842,2167.456726567599,4005.999123346472,2,0.704940601303481
baseline,61,96,0.05592209582873631,21,0.12664196828258412,3619.5271072872483,6792.521093492208,0,0.33464461784654753
high422,39,211,0.03785368086443086,48,0.18351941527165538,529.4996357718951,4950.6139328249765,0,0.0012745889570786595
main,41,203,0.7615483804098154,23,0.7778628281218571,4205.669524340155,4023.122446980302,1,0.8112761611704552
high444,67,130,0.7222126887502179,31,0.874593325187385,8678.990754121152,2990.230948889362,2,0.7733726964676295
baseline,15,228,0.5894721056745555,23,0.5354295126055861,1338.6992483465476,1495.1895967148475,1,0.8272000972279027
high,53,50,0.6421422681111802,37,0.32543848779319995,7333.710887819619,2651.3048933085347,2,0.6983961251458035
high,60,208,0.9267386301733583,11,0.7396794395537467,1136.8373946804356,9045.225446489052,1,0.9544920808683319
high10,23,199,0.46901467924648177,25,0.8279089470167837,4668.591440141731,6368.013473802782,2,0.9700989187827805
high10,34,69,0.5776805999671244,47,0.28989113646993014,7348.177735920405,6813.751372647688,0,0.30954727294997775
baseline,68,199,0.20194853532617207,11,0.05171919637683653,5872.5821767794005,5923.538254371243,0,0.08565653650091198
high444,11,70,0.23221332025209895,22,0.28611142630027075,5717.878822643374,3128.555072063457,0,0.6282473582983794
high422,11,142,0.022715906370891936,30,0.022507503463972456,1719.7514471436293,5395.794064237825,0,0.7365349314180502
main,54,100,0.7563091882205785,7,0.06287620182889486,7919.220419310826,948.0958006864804,1,0.9271454707746755
main,30,40,0.11998695693573302,29,0.26843313012010805,9963.350455335456,7330.089011835556,2,0.23203356588650836
baseline,26,65,0.7395214343108412,23,0.17515263430901418,731.0111249117434,9466.815432510444,2,0.22335262134623746
main,18,161,0.7505670642642617,37,0.7061054205380205,3626.75303650956,7873.059021840606,0,0.792811311034739
high422,20,183,0.018531152457100464,36,0.13613803177387984,5519.722543180765,1361.5248898283517,2,0.31929402511581884
high444,7,235,0.6768444615884069,7,0.14011232786081007,1426.2191604593688,4859.346217176872,2,0.7124613489196451
high422,52,117,0.21971120116834852,6,0.8180877222833046,1774.2077411185442,5007.727444160482,1,0.1503805964631525
high444,61,101,0.4192424174579369,21,0.14129970131516323,5129.193869636351,5833.328645309361,1,0.1060898190277888
high,7,209,0.6940729250793858,15,0.51077062017574,4893.149510943235,5776.246401861006,1,0.7993955664785216
baseline,66,94,0.034603277331896054,41,0.28770040229841976,776.6977439458567,732.6347386390697,2,0.16656340223087385
high444,58,219,0.004535631863655909,5,0.7919354629475317,5366.865854119083,3382.8114200486193,0,0.45924749757917704
high10,64,132,0.2725754070637548,44,0.4147945476650948,454.08211706340353,8084.333651173315,2,0.19121465605783594
high422,29,59,0.3345914876314081,29,0.7363135099925917,8038.485141123235,1870.7789998217495,0,0.3343128502008712
high444,37,124,0.24300766405809282,9,0.6717906907567728,9325.981627090407,7621.493723499026,0,0.22682097750479835
high10,29,96,0.6798867411317426,9,0.18022513373644822,9513.954587381926,2431.459564770565,2,0.7457639147293517
high,51,222,0.43339092659554923,40,0.6787576886280091,1479.1941588186653,7643.546414551815,1,0.07044011311197762
high10,18,212,0.7521378790023322,45,0.6840128465731814,3700.9763007275233,8810.658169356997,2,0.20175194798668106
high10,15,114,0.2367183188641262,34,0.5210932846786016,4707.214341072725,5734.1572060698645,1,0.7195545792157753
high,8,233,0.40386786808822694,26,0.90340274308379,557.0303801020859,2950.328658958986,1,0.7472136954927113
baseline,19,133,0.49216033809093107,32,0.2551111915490438,8930.753603473497,8147.801007986636,2,0.877409596347153
high422,17,175,0.4065912975969642,26,0.5114968184580927,202.20585761923203,5686.611004502929,1,0.3214283746490001
high444,59,70,0.28289016226164065,1,0.1980491145351161,4391.668213684108,8705.420367596556,0,0.7577304278118684
high10,6,161,0.27336630320484623,44,0.8674956951017956,9135.766048628802,4234.292936010542,0,0.9542693036585714
baseline,49,191,0.4717030808221465,25,0.4685001323594292,6377.773263385596,5796.331513559203,0,0.7077741853468342
baseline,23,126,0.6190857843397892,43,0.5502922707439856,4107.76456840258,2103.727947368146,0,0.7693339343223224
main,2,185,0.37733775234277234,27,0.3261563917692204,9428.716340749868,2077.639044973586,0,0.16498703192448216
high444,64,203,0.7677688429632537,17,0.16290728634323093,2184.714307894573,5250.04968258738,0,0.8850726828926306
high444,42,231,0.9614124335365721,49,0.19345686707577603,647.8370738557715,8732.277409709108,2,0.8524143745840936
high444,67,218,0.5591848195432393,18,0.6158421355935231,2059.9850200808332,1058.4148863598864,2,0.8806949807768348
high444,41,78,0.019638255471756905,22,0.9746704249003229,868.5768679551143,5740.459133785994,1,0.042083951397819286
high10,28,65,0.2836337227632807,49,0.27384664591728436,4219.432546286507,8102.014579126751,0,0.01768368905831752
high422,33,233,0.10400884513034703,1,0.11324466007860112,1354.8007796992745,2316.4436534420906,2,0.3048995237456886
baseline,45,141,0.8080781333142644,13,0.5861378964150085,3670.0028243388506,8445.068862553171,0,0.8998313642593734
main,21,189,0.7099904349712413,24,0.4069556682088381,9371.526980610983,5853.126878709586,1,0.03187819069883302
baseline,60,55,0.14771758201465413,0,0.12265408568417335,8371.973020409047,9948.467400570433,1,0.18822529585543246
high422,43,238,0.6554332781238295,12,0.7563538417136589,913.2027259525399,1971.121472686408,2,0.024760242855784376
high422,49,181,0.6713490528745983,17,0.653481514233531,2304.579455849525,3760.614790542459,0,0.409463424119767
high,10,50,0.3182506151510016,44,0.06710528109060976,4865.305596112606,5674.218392162882,0,0.8973549529109798
high422,3,180,0.43322862811805074,4,0.49999646989685986,7158.266151510966,6466.408163671851,0,0.7986548295953111
high444,13,98,0.8460997894631456,7,0.6355705032793465,7142.775015554439,6878.114776701079,1,0.3673128522989615
main,16,228,0.7063605942547565,35,0.04076803728674705,344.41962899480205,9236.227071626976,2,0.5666586422273332
main,51,125,0.4343953376031784,47,0.6488228858573054,1615.1794255805696,7901.284415138546,1,0.8386178347352529
high10,53,159,0.8905408558677826,40,0.9446680497202424,2374.8517295144434,2724.7895648231633,1,0.6802985402135482
main,37,149,0.1157008474850193,36,0.011320238404795013,1484.5158366759615,6020.538231131644,0,0.3880832528291911
high422,52,186,0.6185691045666278,3,0.7177521381254943,3474.968582324428,9193.784056899929,2,0.09160002431021075
high444,37,79,0.8356357824346772,22,0.2571332810408864,9851.932199009807,1602.403317941753,2,0.5629016995530004
baseline,57,225,0.7225645337629519,7,0.46045160090944126,5387.115978597625,317.7479214841905,1,0.3763847983618419
baseline,69,139,0.2946067925029986,44,0.8729657600666986,2044.3831986150929,963.9585203463974,2,0.9511656333672485
high,17,65,0.08635607799971479,38,0.8682803984039997,4873.798798076884,9475.967620184801,2,0.2676976677219388
baseline,14,112,0.13547528901725658,34,0.4705343368395132,2734.4119637157137,5988.163321267482,1,0.36396942209188143
high,37,99,0.8085311274696315,1,0.648813562953471,4758.705643424546,9468.303885598521,2,0.001389571720744498
high10,66,45,0.042701971981016995,33,0.41688744472988604,6603.162796212367,8525.781897708508,1,0.9301624601151195
main,12,166,0.31809649071272084,18,0.12497833635099531,9488.127376878716,3396.704747845375,1,0.7598202324585407
high422,69,195,0.19012951845077697,49,0.8958645566152581,7718.462394376396,370.07651582835365,1,0.6293932756141893
high,55,163,0.5952691437867503,32,0.1763547073542101,8818.824643285676,3235.209773037242,2,0.09961604029982929
high10,63,89,0.7906180042412996,34,0.7491635627931104,461.1226869554652,2503.027589734239,0,0.25155623177863784
high422,29,95,0.0941744166196049,10,0.4696410738165545,5258.98655578149,2367.3081158097675,0,0.5756195423572876
main,63,198,0.7913355398705985,19,0.4889527752234214,930.1772836101275,7783.584402203253,2,0.833150708720045
main,44,64,0.22111862764661017,17,0.8493829540570202,1057.7369953372017,4707.76774433022,2,0.22407931510422607
baseline,69,228,0.3423162603126143,22,0.9757631085279154,4327.580232591529,8256.162523014471,1,0.4539317907954369
main,22,181,0.3891024624845323,16,0.7623464720326197,8604.978019755637,9227.714231275448,1,0.3604776037893185
main,57,193,0.6314605657365309,9,0.464664418245746,310.36214284259734,3910.843732987729,0,0.3973103865111476
high,55,49,0.2609194135883476,21,0.5385532774573554,1044.3831611130795,5774.948334827476,0,0.3966516745992854
baseline,2,79,0.5219868880067711,5,0.7208347917490665,5002.392084421097,6432.45353306768,1,0.3302914794656008
high444,33,185,0.059911209608895066,33,0.33880790116883186,4095.4975009584637,3220.9591024265205,1,0.5301400317635271
main,34,91,0.6544948940951507,44,0.650693661991197,3728.791500513344,6835.6928994900945,2,0.20119648137357526
main,45,76,0.6291342280213413,7,0.43169432482222825,5756.233692308162,2471.5564764868027,0,0.849517308470269
high10,37,197,0.20901164985673826,36,0.517756846548536,2811.030808574485,5161.346439738933,0,0.580310005541032
main,21,112,0.012850706944033896,50,0.17520400214736154,6746.023823435302,6790.661377380179,2,0.7689032180906971
high10,35,47,0.0008706969039492529,13,0.8708694147773653,2498.257302464333,7968.490870012514,2,0.21381953218469463
high10,31,207,0.5376022865117253,0,0.7184856855713866,7828.15217507692,8341.479270154,1,0.07761755156102601
high444,51,127,0.10051188042667414,18,0.3633721812096399,6934.503601321666,5640.734418110584,0,0.9261112103202382
high10,52,188,0.32634168932908736,16,0.3051274039273447,4773.769832604244,715.0851551353854,1,0.8446267774511506
baseline,5,54,0.652068321035687,44,0.5370748466587537,1093.1309969169467,4006.182162095143,0,0.598462142920413
high422,9,86,0.6217289291721746,16,0.22075055667724441,4373.035948520145,9300.63026492675,2,0.505698432203931
baseline,52,161,0.4490816931183581,14,0.34680367327202666,8929.719362688837,6094.093588696207,0,0.9314834551758144
high10,56,154,0.9397484848220509,25,0.5833347065815784,5888.806024296942,58.468812053783516,0,0.03488128035890936
high10,46,149,0.6744893349160922,29,0.01198815992532476,2123.3949923220716,76.00590375048677,1,0.3381362083115298
main,14,122,0.8320359424751896,0,0.32392347413850364,5580.664743976532,8726.46791206274,2,0.47666161025458653
baseline,15,126,0.9052902849716995,3,0.6033793458441696,2238.52620399026,8636.008717773675,2,0.5458684428266941
high10,34,187,0.6645884000168882,28,0.33609788569457066,1072.6759226526995,5379.222868069705,0,0.16362240180563337
high444,32,200,0.2766641357280517,32,0.5254684277348418,3109.469412422855,2338.6971174639616,2,0.1425345007068366
main,4,224,0.5379950187709822,50,0.5321823683703486,2284.8511597885267,7617.943769888126,2,0.36274038846020495
high,22,114,0.21446693333993594,10,0.15282478895434937,2914.8355574911957,3448.7210042498905,1,0.3088624350450979
high444,33,184,0.6565860246894585,19,0.06965792128924886,4185.555368947502,9757.195192844203,0,0.9658023504694098
high,60,196,0.11420718938009267,39,0.9911692032870988,5549.855098759372,9478.430378901114,1,0.6325073390336359
main,47,219,0.44321264369884517,37,0.5503737872914586,3785.28059601985,9120.434007247466,0,0.8520371962870432
high10,37,195,0.16316215371793763,28,0.880103156863136,973.3565185650184,3044.972953414682,1,0.8111626628932133
high,64,160,0.036791979442027944,24,0.6227378493055521,8404.555603696992,5439.522274612919,1,0.35697984583098774
baseline,51,133,0.11994700136403547,45,0.8928823907722937,9843.226007632398,3399.0458841176596,2,0.02362549699568317
high,31,88,0.5345730431806501,36,0.07190208849184498,6952.410457100074,4295.541227722881,2,0.7893159760394699
high,11,76,0.8743507729895489,3,0.6822157754167573,4251.177075054106,4873.378232223106,2,0.5878636852119418
main,51,93,0.3902306545016131,31,0.21421499520440723,7322.4450254625135,6565.974526920889,1,0.9328962110866238
main,49,215,0.8318802965566591,40,0.9966256477954908,6178.760221883836,2432.1342339898465,1,0.514366215709909
high10,48,48,0.7134788270062294,16,0.2800892785939413,7885.536573294838,3841.6359167369883,0,0.6837370043789919
high,9,189,0.8308180854426406,23,0.2421506426385256,1245.7910406497385,8843.60893827218,1,0.6422740189257278
high10,24,96,0.4715420753038174,30,0.597642723466319,4050.261114959157,8051.495672782299,1,0.5223894535768495
high,68,183,0.940527755794986,25,0.7871545109297484,9551.167638663159,1807.2313842858223,0,0.7339557508612321
main,31,86,0.2954989525659286,26,0.03977010317517493,500.3518472339241,1831.0773014868898,0,0.4980661780259056
baseline,46,61,0.5264782539966821,28,0.6873455844005003,6202.244676152789,7707.490392381722,1,0.40236102011183206
high,25,152,0.3544794054733267,12,0.295813005675822,437.0508510283611,7233.435338772651,0,0.10558264738407108
high,37,42,0.6557798249898221,35,0.77219493599164,3640.1826470297506,9369.417871959604,0,0.20306423217587166
high422,29,200,0.8850264064989206,40,0.4688145029002625,7169.5667026487445,8313.886172838691,1,0.7213207313444935
high444,53,47,0.37384151613849936,22,0.5423946149362581,3956.108684318168,2871.0808245281414,1,0.3147814203917365
high444,60,206,0.36456228683392367,20,0.1325204237240657,9926.276832983933,5031.295455993696,2,0.610321625972882
high422,39,143,0.4059597824238679,3,0.9156449229960341,8049.252088598162,4280.79215453846,0,0.38035213931658807
high422,69,239,0.18938901657659823,37,0.12845934409634197,2643.357069308818,4922.917535236381,1,0.8261619596720459
high444,35,179,0.7747384142946121,48,0.49532841402194816,8541.831245106107,9798.203760567596,0,0.7067512103159462
baseline,58,192,0.3069378947295138,18,0.9131817571408509,4219.429686886892,3834.3379902820616,1,0.8594795466924019
high422,63,51,0.5764970764522274,22,0.3375163919320421,1294.4229573882703,3450.4182966004882,1,0.05149640989107929
main,44,151,0.3061526459675493,41,0.7485160967143293,9607.423116167845,5880.731083365645,2,0.012854428156982789
high444,19,163,0.5676403309682432,4,0.49120533520575027,239.72871556926512,860.7949015587191,1,0.5524597059700577
high,41,244,0.03261399153112665,38,0.35590656849302715,6282.83625918267,2826.357001395624,0,0.20592240476653967
main,36,217,0.6276608766404557,26,0.915639333597685,1161.7552954332543,7200.635286334615,2,0.47316190780551404
high,20,201,0.350759939892063,43,0.3746649383222862,6457.736649151326,3477.879821098704,0,0.4918564402921679
high,65,104,0.7988574832632812,37,0.902666303700735,154.19327361157588,3065.7413616059825,1,0.23780532331537918
high422,12,153,0.05993356231856939,47,0.08677201319933325,4250.218712116019,2858.329566706519,0,0.7235534134629621
high422,49,57,0.771812530318801,19,0.03691660300183741,9236.41162083596,3538.3882860115014,0,0.385227962570722
high444,16,141,0.5157860296781922,44,0.750081149683163,8796.197345243165,6003.619965052549,0,0.9522071354778411
high10,57,79,0.7164995268185294,27,0.374374534490719,7257.476059400867,160.21228568243396,0,0.211888615360751
high10,16,217,0.04503742649206588,42,0.12770652643672176,3594.5335430984705,2276.8072339653645,2,0.304155252775839
high444,33,70,0.7282221137129173,48,0.3754759675440583,8123.774774471034,7665.783580617163,2,0.8407531690107442
baseline,15,90,0.10955770577121726,37,0.6634665239775646,1382.1811799233385,6006.094957587145,1,0.7315991630925296
high444,35,79,0.18466489826297827,18,0.9689777918870778,8468.98401112755,9761.04687658762,0,0.39702410222289486
high444,43,54,0.6046752990422816,13,0.27791590986720893,9077.131352653332,8832.823465082034,1,0.16296473762421027
high422,67,133,0.35692956506716034,49,0.32050581350841933,980.8717188882898,5219.919340204773,2,0.17637167609766957
high10,30,189,0.46700139252179507,12,0.2856686728493627,2150.562268796534,8233.991933994019,0,0.5396953333812828
main,19,176,0.4452692819924279,50,0.10667452436293945,9627.932039631243,9883.620005242794,0,0.35403944197601034
high10,11,82,0.07150664973694365,44,0.34809717144676366,5845.015834076244,305.70475295999654,0,0.1878974114605625
high422,12,145,0.2382823481684304,38,0.9399287024493738,8783.393525006315,3459.9889266892815,1,0.7251100272346086
high422,62,183,0.5691839329768312,26,0.2626072086927982,6013.2142389379915,223.69458953406806,1,0.3551196344802743
main,27,211,0.5834888401713861,22,0.4200020456379019,4268.403546233221,2697.9601242429285,2,0.23338035082600517
high444,30,75,0.6682053381802826,47,0.15394837480147494,3989.0841581874847,7376.013651312292,1,0.583733960361569
baseline,2,92,0.3552404729501416,26,0.20557550548109438,2088.3675785795776,6985.62308510155,0,0.39972479281850126
high10,25,172,0.4103460989614308,21,0.3308958759489471,269.69903258860285,3235.013577687671,2,0.8908008628864386
high10,25,140,0.5857159901159529,25,0.7219243838261387,9799.972674730709,9027.823786828458,2,0.7194692524691846
high422,61,191,0.5275713334162995,35,0.8567660740401489,9019.35466719484,2035.5924762172672,0,0.28655170520773154
main,38,207,0.4335448576873485,41,0.08425812735621907,278.23803512989076,3076.1833941228533,1,0.2464048157968426
baseline,1,42,0.7854109054148527,6,0.3006499720106395,6917.337402222245,576.4096230780391,1,0.5147397922955267
main,15,52,0.0396205374941504,8,0.6300095958231513,4615.09165683305,5857.151533281058,1,0.08446824988870694
high10,27,117,0.385305342086551,14,0.7882724512147401,8279.215986881467,7223.275034900031,2,0.5851294224781115
high10,1,191,0.4071609626938545,23,0.09559894484754894,4197.103086219041,2529.9905264538793,2,0.4327560719197825
high10,68,244,0.3811498219070877,46,0.4662845316134654,8589.734330037008,5798.237159426582,0,0.41813979820373126
high444,38,211,0.3086690684825658,9,0.6332162365119977,929.8361375484121,4089.610794647516,1,0.28865374888151707
high422,68,250,0.909728119353291,17,0.733170398618416,2164.358004892032,3038.267619177777,0,0.10025825082787798
high422,22,131,0.2720636290934729,31,0.2522317248552043,6759.707968270989,70.4314495354097,2,0.27465929240615783
