replBacklogSize,hashMaxZiplistValue,hashMaxZiplistEntries,listMaxZiplistSize,activeDefragIgnoreBytes,activeDefragThresholdLower,replDisableTcpNodelay,hllSparseMaxBytes,hz,PERF
5,117,599,-4,272,8,yes,1832,258,77142.85666666667
5,37,693,-4,167,11,yes,4989,499,74571.75
1,126,818,-3,159,19,no,4317,131,67935.83333333333
5,122,728,-4,280,12,yes,4078,461,76051.32
7,106,816,-5,242,11,yes,791,320,78428.31
11,46,270,-2,269,10,no,45,312,75424.38
7,59,772,-5,155,16,no,1430,231,76273.45333333335
8,86,901,-3,149,5,no,1447,430,78800.91333333334
1,95,426,-4,168,14,no,4953,245,78554.41333333333
4,126,773,-1,186,7,no,3337,255,74578.73666666666
10,54,455,-2,144,10,no,1805,149,75412.25333333334
11,111,442,-3,106,11,yes,4317,251,68972.03333333334
10,46,326,-2,169,8,yes,3318,78,81315.11666666667
2,117,865,-5,169,6,yes,103,297,78565.02
9,118,273,-3,123,10,yes,4261,501,72695.45
1,93,558,-1,193,14,no,1310,440,71068.16666666667
5,69,678,-5,137,12,no,3743,222,74416.65999999999
2,50,463,-5,239,13,no,544,337,77880.59000000001
7,40,931,-3,288,18,no,637,52,75435.22333333333
8,45,830,-5,280,15,no,2020,398,72826.76333333335
7,114,967,-3,139,10,yes,4751,203,78308.93000000001
11,52,487,-3,181,18,no,3851,418,73176.84666666666
7,78,752,-4,243,16,no,4995,164,76876.10333333333
8,77,764,-5,246,13,no,976,93,73845.97
7,127,962,-2,186,14,no,1726,154,73244.65000000001
6,45,423,-2,199,9,no,4683,120,71541.98
4,91,872,-1,227,10,yes,3540,361,72232.48
11,76,276,-5,173,15,yes,606,253,74918.89333333333
6,89,1016,-3,269,16,no,577,335,79252.28333333334
1,114,791,-2,129,20,yes,1997,348,80921.25666666667
3,35,272,-2,255,19,yes,2944,300,78548.12666666666
8,37,854,-2,143,7,yes,1208,495,70492.39333333333
6,60,1004,-2,126,10,yes,4189,371,85741.0
7,109,317,-3,128,20,no,873,376,73120.07666666666
3,89,920,-2,239,5,yes,4375,451,72533.57666666668
7,41,358,-1,126,17,yes,2252,167,74501.59333333334
4,33,708,-4,292,15,no,3856,243,72466.30666666666
7,79,462,-4,297,5,yes,2301,144,74367.73
2,88,579,-5,119,11,no,4215,1,73592.74
10,113,486,-4,276,16,yes,729,38,72720.61
2,93,717,-4,146,6,yes,4971,151,74256.84000000001
4,121,573,-1,165,8,no,833,30,75690.25333333334
4,118,794,-5,154,7,no,1970,64,77637.58666666667
3,74,500,-1,256,19,no,226,253,66471.61333333333
1,76,660,-1,262,13,yes,2871,129,72887.29333333333
6,108,834,-1,294,14,no,3465,4,76109.79666666668
11,118,966,-4,274,6,yes,4057,253,75246.91000000002
8,51,385,-4,146,15,yes,4125,84,74486.97333333334
4,33,615,-5,119,15,yes,4678,39,71479.12666666666
5,40,585,-4,228,19,yes,3641,305,72493.78333333334
7,61,831,-5,253,18,no,4979,439,81132.51
9,89,444,-3,197,13,yes,1182,401,79045.17
6,70,655,-2,240,10,no,4389,490,75455.84333333334
11,54,591,-2,191,13,no,4139,470,74205.21666666667
7,114,757,-3,119,13,no,3624,354,76817.93333333333
4,57,354,-2,200,17,no,2578,133,77754.47
11,98,645,-2,266,15,no,1257,486,76178.31666666667
4,79,414,-2,169,14,no,3021,435,73338.10333333333
4,117,861,-3,124,16,no,2097,431,73753.40666666668
8,73,638,-2,241,8,no,434,461,76301.43000000001
3,47,742,-4,259,14,yes,261,277,76467.67666666667
10,46,983,-3,121,8,no,3770,77,69297.37666666666
9,81,906,-5,236,12,no,790,120,70489.00333333333
5,46,642,-2,245,5,no,2843,360,78690.73
9,55,925,-1,228,17,yes,4361,397,80172.72333333333
7,43,300,-5,222,10,yes,4905,361,75768.99666666667
6,34,1005,-5,129,14,yes,569,405,76148.97666666667
8,90,625,-2,297,8,yes,331,363,77990.45
5,104,818,-4,210,14,yes,3762,324,71504.17
6,33,568,-5,276,18,no,3989,230,69417.06999999999
7,44,287,-4,114,18,yes,28,320,75566.86666666667
5,74,370,-3,161,5,yes,2899,119,75849.89666666667
8,49,742,-2,238,17,yes,3109,5,75480.06333333334
3,76,361,-2,218,7,yes,4381,486,67655.29
2,59,488,-2,130,5,no,4707,30,74140.42666666667
4,119,444,-1,279,12,no,1194,78,77310.64
11,55,817,-5,285,18,yes,3956,91,71948.63333333335
7,124,622,-4,152,8,yes,1578,295,72433.11666666665
10,71,340,-2,148,19,no,135,288,76209.04000000001
2,60,496,-3,232,5,no,988,417,72624.96
9,81,822,-2,239,5,no,2855,114,71249.22666666667
5,93,389,-3,219,8,no,608,353,77785.67666666667
11,104,292,-5,139,19,no,4274,107,74354.73
5,120,347,-1,106,15,no,4277,77,71101.01000000001
1,65,1015,-1,128,6,yes,1231,222,73975.20000000001
11,76,468,-5,243,13,no,172,383,77504.77
10,62,408,-2,266,9,yes,4644,444,71311.7
8,53,330,-3,126,18,no,3298,349,81469.17333333334
3,65,878,-1,269,7,yes,2677,211,75250.66666666667
1,66,813,-4,209,7,yes,3782,467,76677.33666666667
10,118,795,-1,146,8,no,2269,169,78215.67666666667
2,63,718,-2,196,6,yes,3912,359,70371.35
10,120,479,-1,187,19,yes,4107,215,73107.72
6,36,489,-1,122,20,no,4442,335,72623.99333333333
5,121,963,-2,104,14,no,624,34,77465.83666666667
6,51,262,-1,277,10,no,841,20,76356.84999999999
5,54,383,-4,259,16,yes,2872,81,72414.47666666667
9,38,312,-2,185,12,no,3955,307,71989.70666666667
10,77,344,-3,116,5,no,193,282,73642.40666666668
11,66,899,-5,286,8,yes,4680,40,75785.41666666667
10,58,929,-4,110,9,yes,456,48,74663.28333333334
3,71,332,-4,137,11,yes,2565,276,68528.99333333333
5,41,390,-4,161,13,yes,4934,389,72802.97666666667
1,128,592,-2,110,16,no,472,15,75439.67666666668
5,89,419,-4,139,11,no,2213,475,70044.34
5,84,313,-4,152,12,no,2444,365,80436.60333333333
10,100,930,-5,216,15,no,2078,64,82339.63666666666
10,37,957,-5,132,12,yes,2486,328,73693.58666666666
7,115,299,-3,162,12,yes,457,96,72538.57666666668
5,87,1015,-4,187,10,no,3080,464,73366.24333333333
6,98,944,-5,211,15,no,1311,26,73226.68000000001
4,47,968,-3,210,12,yes,3225,245,71949.95
1,68,410,-1,200,7,yes,103,405,69769.22000000002
7,113,738,-1,213,19,no,2768,344,69779.40333333334
9,78,502,-1,295,16,no,4697,186,72570.94333333333
7,81,297,-3,152,7,yes,550,372,72583.00666666667
4,84,565,-3,179,6,no,1067,341,73580.70000000001
5,70,1011,-2,218,17,yes,4772,231,76605.85666666667
4,78,258,-3,291,17,no,603,67,69927.82
11,122,456,-2,199,10,no,128,212,78360.8
11,85,259,-1,110,14,no,4574,496,71837.38666666667
11,91,351,-1,177,16,no,1088,221,81560.55333333333
1,127,623,-1,247,5,yes,1090,259,76386.34666666666
4,104,791,-2,178,11,yes,227,150,66909.7
2,102,467,-2,279,13,yes,473,386,71621.74
11,44,594,-2,142,15,no,4355,367,78833.29333333333
8,38,767,-4,192,9,yes,3448,403,70362.64333333334
7,102,764,-5,106,6,yes,19,82,73914.04666666668
2,90,414,-1,196,10,no,1207,244,76333.61333333333
9,52,452,-1,254,9,no,4431,260,71781.08333333333
6,94,741,-1,293,20,no,988,178,71228.91000000002
8,48,313,-4,150,17,yes,2179,53,73077.35333333333
10,112,659,-1,118,14,yes,1020,248,76267.14666666667
6,107,455,-4,286,8,yes,2090,99,73047.77666666667
4,109,605,-1,295,19,yes,2084,482,72893.45
8,89,626,-2,239,10,yes,1309,322,77594.63
11,64,712,-5,130,12,yes,811,115,73729.88
7,53,994,-4,197,9,no,1620,197,62116.93333333333
8,104,479,-2,221,19,no,1968,219,76228.42333333332
8,126,1014,-1,222,13,no,1407,403,78186.59000000001
5,126,994,-3,293,6,no,4586,242,73549.46
6,56,983,-4,235,17,no,1144,262,75557.40333333334
4,99,839,-5,268,16,no,4445,227,74915.49333333333
2,114,395,-5,140,15,no,4243,3,70281.23333333334
8,47,666,-3,116,16,no,889,335,66405.90000000001
7,38,1004,-5,245,14,yes,4420,115,84895.37
7,47,811,-4,178,20,yes,641,159,72798.65
3,108,694,-5,290,19,yes,1244,442,71189.23
3,90,298,-4,281,7,yes,2178,292,73187.34
10,56,888,-5,174,8,no,4320,121,74134.27
8,108,629,-3,167,16,yes,1578,340,74596.52
4,58,762,-3,174,16,yes,941,150,70061.72666666667
1,70,933,-3,230,14,no,58,467,73003.07333333335
2,55,1003,-2,262,7,no,3734,191,77362.74666666666
1,105,617,-4,213,8,yes,2406,306,71135.05333333333
3,114,558,-1,246,17,yes,696,251,74713.84000000001
8,38,698,-5,119,18,yes,4856,92,76073.78333333334
11,99,296,-2,287,5,no,3442,90,77643.32
7,35,936,-2,101,12,yes,3530,387,71360.88333333335
6,91,571,-5,234,10,yes,4880,349,76851.51666666666
4,59,717,-5,140,9,no,2920,230,72048.29666666666
3,79,711,-5,258,5,yes,2642,466,74802.07333333335
4,59,764,-5,284,12,no,1908,332,80474.65333333334
5,103,410,-3,260,13,no,1272,213,77276.28333333334
2,122,645,-5,113,7,no,3645,169,74971.31
9,111,666,-5,191,16,no,2704,82,77951.75333333334
10,56,651,-2,214,12,yes,2936,243,79091.53
5,117,779,-2,192,8,no,3881,211,67293.28000000001
6,91,796,-1,247,11,no,4422,157,75728.13333333335
9,113,862,-3,122,20,no,3331,256,72803.32333333335
2,41,581,-2,203,6,yes,1129,371,77986.04333333333
6,110,974,-5,180,6,yes,241,433,69517.26333333334
11,38,930,-1,153,6,yes,3990,441,72434.22666666667
5,93,635,-2,177,7,yes,1797,290,70921.98
11,75,1000,-5,126,10,yes,3931,121,73547.79666666668
10,79,778,-5,111,16,yes,4677,498,79390.59666666668
8,110,779,-5,230,5,yes,362,361,75300.97333333334
1,120,985,-4,254,8,no,216,464,74436.28666666667
1,88,980,-3,269,10,yes,1200,311,80679.19333333334
2,51,397,-2,279,16,no,4247,108,73897.88
10,68,620,-4,175,13,yes,2754,203,66555.33
7,94,882,-5,149,15,no,3755,47,74507.34333333334
6,106,886,-4,140,10,no,345,60,69426.77666666667
5,40,918,-4,121,13,yes,854,98,73207.64
5,126,325,-5,218,10,no,2664,302,82068.96666666666
7,74,289,-5,212,18,yes,2902,124,64083.223333333335
4,115,633,-1,200,13,yes,3162,372,70659.71666666666
10,96,273,-3,186,14,no,1532,68,78626.68000000001
5,77,662,-2,274,10,yes,209,432,76275.63666666667
9,123,351,-5,243,5,yes,400,499,72753.37000000001
11,109,339,-3,150,11,yes,3570,233,83228.83666666667
2,51,662,-3,150,17,no,3901,203,75295.73
9,122,888,-3,133,19,no,1721,290,73281.95
6,112,518,-5,216,14,yes,4241,111,74685.74
1,117,609,-1,200,6,no,4572,392,79114.03000000001
8,67,272,-5,258,14,yes,3624,254,74442.60333333333
3,67,751,-4,143,9,yes,3329,21,73864.60333333333
2,98,332,-1,183,13,no,4434,351,72802.97666666667
6,61,501,-5,160,5,no,1647,32,73184.80333333334
1,71,532,-5,215,18,no,565,445,77163.20666666667
8,78,494,-1,151,19,yes,2458,318,70846.18333333333
1,75,644,-2,203,12,yes,1544,362,72203.20666666667
10,122,303,-5,193,15,no,1940,220,79821.78333333334
7,87,694,-1,177,10,yes,3466,230,76018.35666666667
10,74,788,-2,273,6,yes,249,248,73373.55666666667
9,38,347,-4,243,18,no,2975,170,69444.45
4,55,690,-1,293,5,yes,398,425,73724.60333333333
11,84,699,-4,122,19,yes,1617,115,66705.57333333332
10,37,392,-4,227,13,no,1159,483,70541.54666666668
10,54,588,-5,171,17,no,2282,49,75410.54
10,113,388,-5,185,6,yes,2997,298,72961.70666666667
6,80,806,-3,287,17,yes,35,436,66959.92333333334
5,59,984,-4,120,16,no,1622,483,79600.64666666667
3,41,756,-5,183,9,no,4854,386,73431.36666666668
11,60,455,-5,173,5,no,4118,254,69172.87333333334
3,53,548,-3,152,9,no,3280,348,73762.38666666667
1,99,380,-1,280,14,yes,4700,341,70760.20666666667
4,48,813,-2,282,5,yes,4598,412,75067.36666666667
11,34,449,-3,256,10,yes,3264,63,79887.95666666667
1,111,899,-3,136,19,no,4224,150,72577.58666666667
10,110,267,-5,238,10,yes,4307,65,69793.95666666667
2,128,600,-1,221,11,yes,3722,306,67283.51666666666
3,70,329,-5,200,13,yes,2017,394,72968.61
3,74,372,-2,100,17,no,3912,361,75461.63666666667
6,70,955,-4,275,7,yes,2010,465,74037.06
8,98,354,-5,192,6,no,360,496,75636.43333333333
5,39,959,-4,200,13,yes,1384,247,78552.59999999999
2,46,951,-4,144,8,yes,4532,411,72103.71
6,120,319,-4,164,9,no,2539,435,71459.86666666665
8,105,342,-1,259,18,no,2515,148,71687.48999999999
9,86,755,-3,218,17,no,1596,177,75028.72000000002
8,90,961,-4,247,8,yes,563,325,77170.44333333334
9,114,954,-5,147,6,yes,2293,442,80212.62666666666
10,118,512,-1,275,20,yes,5,365,80699.98
5,104,400,-3,271,12,no,3291,464,74717.83
9,103,383,-2,156,20,yes,249,217,71323.38333333332
5,65,552,-1,234,7,yes,1385,245,74996.84333333332
8,107,278,-1,299,15,no,2185,431,74471.74333333333
6,98,937,-1,261,6,no,501,454,73460.85333333335
1,99,583,-5,291,19,no,4824,248,72945.81
9,68,769,-1,212,19,no,759,154,67745.73
4,58,505,-4,134,6,yes,3817,487,75035.89666666667
8,87,566,-4,119,8,no,2515,234,72407.44
1,126,805,-4,208,16,yes,876,35,71445.73666666665
11,50,462,-5,260,10,yes,3735,406,74126.51666666666
7,103,944,-4,162,19,yes,1496,354,73125.15666666668
4,66,296,-2,213,9,yes,1567,165,73064.03666666667
3,46,704,-4,177,19,no,2545,194,73635.04333333333
8,116,649,-5,280,12,no,1633,379,75075.02
4,45,932,-3,255,20,no,3193,247,82504.22666666667
2,96,473,-3,162,11,no,833,51,70894.39333333334
3,44,375,-2,159,17,no,4050,176,70124.61
11,36,462,-4,251,7,yes,2569,435,74074.07333333335
4,43,809,-1,177,10,no,188,269,76189.39
8,85,730,-4,187,12,no,4066,364,65863.68666666666
7,42,979,-4,266,10,no,2022,204,70108.27
2,76,847,-3,278,8,no,4765,183,63943.613333333335
6,47,515,-5,289,5,yes,4025,258,69467.01
10,34,705,-4,224,17,yes,3693,364,74317.47333333334
7,118,534,-4,187,18,yes,2692,450,75067.13666666667
3,67,831,-3,167,5,no,409,81,65980.13333333332
7,44,986,-1,229,8,yes,3038,385,69478.00666666667
8,39,541,-2,124,20,no,604,321,73653.20333333332
9,76,327,-4,262,12,yes,2708,208,83763.51333333332
4,115,575,-2,173,9,no,4710,478,69344.88333333333
9,76,295,-1,107,18,no,46,168,73578.18666666668
8,48,865,-3,143,19,yes,552,124,73192.38666666667
10,49,256,-2,214,9,yes,781,462,72398.03
8,67,381,-3,255,9,no,2974,431,74955.90666666668
3,116,932,-2,173,5,yes,457,359,73863.56666666667
2,65,928,-4,121,8,no,302,79,72784.06000000001
3,126,930,-3,149,7,yes,43,165,73659.62000000001
11,38,881,-4,295,15,no,2624,70,71632.07
4,46,451,-2,120,20,yes,1357,265,72150.72666666667
6,106,567,-5,296,15,no,4527,312,74560.37333333334
1,113,443,-4,271,20,yes,4940,157,70437.94666666666
3,40,869,-3,235,13,yes,4993,421,73374.37333333334
7,122,771,-2,117,17,yes,458,60,73001.74333333333
8,88,774,-3,106,9,no,628,360,70258.45666666667
11,111,962,-2,288,18,no,2040,114,71654.59000000001
7,71,814,-4,200,9,yes,2850,22,75641.55
5,56,764,-1,299,16,no,1348,341,76148.97666666667
2,80,964,-5,133,6,yes,1872,168,74952.52
6,49,845,-2,123,14,no,2504,263,67735.94666666667
11,87,612,-3,175,12,no,3746,50,79320.13333333335
7,75,267,-3,127,15,yes,4225,117,80024.41333333333
6,66,659,-5,263,19,yes,4775,101,77723.97333333334
7,82,476,-5,261,9,yes,384,69,75026.45333333332
10,107,416,-3,149,10,no,1546,165,85499.99333333333
1,96,474,-3,210,11,no,141,166,75320.49333333333
8,89,340,-5,277,6,yes,786,496,73564.24333333333
8,90,750,-2,134,9,no,2829,16,79613.09333333334
10,61,539,-1,260,20,yes,997,133,78386.60666666666
10,56,855,-1,233,10,no,1247,370,78702.20333333332
11,71,1000,-1,140,20,yes,1354,501,73027.30666666666
5,41,439,-2,112,11,yes,668,230,74117.46666666667
11,59,781,-2,129,20,yes,1086,501,73312.15333333334
11,65,895,-2,135,20,yes,1226,501,74110.85
11,66,905,-2,135,20,yes,1238,501,74774.35333333333
11,45,693,-2,151,19,yes,1079,501,76474.25666666667
8,38,442,-5,147,17,yes,757,422,75275.01000000001
11,44,676,-4,140,20,yes,1014,501,71881.69333333334
11,46,731,-2,149,20,yes,1115,501,74269.18000000001
8,38,441,-4,152,16,yes,777,460,74732.98
10,35,256,-3,121,20,yes,626,1,71719.21
7,43,538,-3,120,12,yes,751,342,75198.31666666667
10,35,256,-3,121,19,yes,626,1,64827.763333333336
10,36,256,-2,120,20,yes,627,1,74269.18
6,59,1024,-1,100,13,no,1621,501,75318.08333333333
1,47,907,-1,100,7,no,1489,501,69726.52
3,55,1024,-1,100,11,yes,1572,501,69249.23333333334
2,52,1024,-1,100,9,no,1538,501,77740.82333333335
5,57,1024,-1,100,12,no,1600,501,81129.05
5,46,734,-1,138,17,yes,926,501,65629.83333333333
6,45,572,-1,121,14,yes,806,459,70260.70333333332
5,46,679,-1,132,16,yes,885,501,73497.74666666666
3,47,912,-1,157,20,yes,1059,501,70815.03
2,47,993,-1,165,20,yes,1119,501,82677.09333333334
11,54,698,-1,105,20,yes,757,501,67775.03
11,53,664,-1,106,20,yes,712,501,75953.24333333333
11,57,922,-1,129,20,yes,1000,501,73347.7
11,58,1001,-1,130,20,yes,1143,501,67541.01333333334
11,54,644,-1,105,20,yes,628,501,76315.98333333334
10,72,806,-3,100,13,yes,1107,501,76810.92333333332
11,69,522,-4,100,16,yes,910,458,75704.95666666667
10,69,768,-2,100,13,yes,1102,501,79388.65666666666
8,70,922,-1,100,10,yes,1258,501,72452.89333333333
11,70,655,-4,100,14,yes,981,501,78385.24
5,41,486,-5,117,5,no,667,230,69490.91
7,46,540,-5,126,5,no,733,369,74313.20000000001
10,55,631,-4,140,6,no,857,501,74830.72
8,51,593,-5,135,5,no,801,501,75916.48333333334
11,69,761,-2,158,13,yes,1046,501,71663.55
6,34,514,-5,101,5,no,710,1,68201.42
11,32,1024,-1,100,12,yes,0,501,76160.71
9,36,1024,-1,100,17,yes,0,501,79241.59666666668
11,32,1024,-1,100,9,yes,0,501,78630.87333333334
11,32,1024,-1,100,12,yes,0,501,75017.75333333334
11,32,1024,-1,100,11,yes,0,501,71431
9,35,1024,-1,100,16,yes,0,501,76154.97666666667
11,32,1024,-1,100,12,yes,0,501,78276.74
11,32,1024,-1,100,10,yes,0,501,75119.06
11,32,1024,-1,100,10,yes,0,501,81707.02
11,32,1024,-1,100,9,yes,0,501,70018.59999999999
3,70,256,-1,121,7,no,360,39,71671.75333333333
3,110,582,-1,132,10,no,195,135,70536.89666666667
3,105,541,-1,129,11,no,213,127,69508.16333333333
3,118,613,-1,120,16,no,158,175,78024.78333333334
2,120,642,-1,126,15,no,151,173,64188.76666666666
11,128,1024,-5,108,20,no,0,501,69609.39666666667
11,128,1024,-5,120,20,no,0,501,66348.83333333333
11,93,1024,-5,100,20,no,0,437,80789.50666666667
7,128,1024,-4,106,20,no,0,501,71180.05
10,128,1024,-5,100,20,no,0,501,74130.44
11,107,1024,-5,100,12,no,0,469,76382.86333333334
11,128,1024,-5,100,20,no,0,501,71501.16666666667
11,112,1024,-5,108,12,yes,7,432,69626.42
11,116,1024,-5,104,13,no,0,492,74915.3
11,128,1024,-5,100,20,no,0,501,73832.00666666667
11,32,948,-5,100,20,no,104,265,70012.28666666667
11,128,1024,-5,100,20,no,0,501,74967.88
11,128,1024,-5,100,20,no,0,501,79883.80333333333
11,32,1024,-5,100,20,no,74,364,78895.48
11,93,1024,-5,100,20,no,0,501,73727.05
11,128,1024,-5,116,20,no,0,501,70007.83333333333
11,128,1024,-5,109,20,no,0,501,78259.62333333334
8,76,821,-4,100,15,no,33,287,75579.30666666666
11,128,1024,-5,109,20,no,0,501,72661.71333333333
11,122,1024,-5,103,20,no,0,501,71673.65333333334
11,128,1024,-5,104,20,no,0,501,76550.82
11,128,1024,-5,100,20,no,0,501,72494.45000000001
2,75,355,-3,126,20,no,58,147,68399.37333333334
11,128,1024,-5,100,20,no,0,501,68266.55333333333
11,128,1024,-5,111,20,no,0,501,76178.31666666667
3,32,394,-5,119,18,no,78,1,68325.40999999999
11,79,1024,-5,100,20,no,0,394,81151.83
3,32,386,-5,115,16,no,78,1,71994.09666666666
11,85,1024,-5,100,20,no,0,424,79385.90666666666
3,32,387,-5,116,18,no,78,1,72050.55666666669
1,49,256,-2,100,13,no,74,1,73768.81
2,49,280,-2,101,15,no,74,1,73776.43333333333
2,49,256,-2,100,14,no,74,1,70688.49666666666
4,58,446,-2,100,14,no,51,130,75046.31666666667
3,54,343,-2,100,13,no,61,73,68956.47333333333
11,32,1024,-5,100,20,no,0,501,74442.60333333333
11,32,1024,-5,100,20,no,0,501,67852.60666666667
11,32,1024,-5,100,20,no,0,501,77798.09000000001
11,32,1024,-5,100,20,no,0,501,77791.51333333334
11,32,1024,-5,100,20,no,0,501,78352.22666666667
11,32,1024,-5,100,20,no,0,501,79875.49
11,32,1024,-5,100,20,no,0,501,69138.42
11,32,1024,-5,100,20,no,0,501,75327.20666666668
11,32,1024,-5,100,20,no,0,501,73817.57333333333
11,32,1024,-5,100,20,no,0,501,76117.21666666667
11,61,740,-4,300,9,yes,5000,487,75970.87
11,103,1024,-4,300,5,no,5000,501,73120.07666666666
11,79,957,-4,300,5,no,5000,501,70037.52666666667
9,83,889,-3,300,8,no,5000,501,78005.87333333334
10,77,834,-3,300,9,no,5000,501,77948.72
11,106,1024,-3,300,5,no,5000,501,71429.52666666666
11,72,579,-4,260,16,yes,1259,155,81324.22333333334
11,89,877,-4,300,8,yes,5000,380,75181.73
11,107,1024,-3,300,5,no,5000,501,75355.63666666667
11,81,737,-4,300,12,yes,3400,263,74604.21666666667
3,90,1024,-5,300,5,no,5000,452,68518.78333333334
4,120,1024,-4,300,5,no,5000,501,73895.23
3,91,1024,-5,300,5,no,5000,465,78380.96666666666
3,96,1024,-5,300,5,no,5000,501,74923.96666666666
3,109,1024,-4,300,5,no,5000,501,71990.46
10,66,820,-3,300,20,yes,5000,428,71790.94
9,85,1024,-3,300,17,no,5000,501,74252.47333333334
10,67,886,-3,300,20,yes,5000,478,66059.52
8,86,1024,-3,300,15,no,5000,501,69216.5
10,75,980,-3,300,20,no,5000,501,74224.64666666667
4,92,753,-1,300,8,yes,5000,501,74737.34000000001
8,66,333,-1,214,19,yes,1086,185,77799.01
3,100,902,-1,300,5,yes,5000,501,69433.64
4,85,603,-1,300,11,yes,4685,393,70389.77666666667
2,100,844,-1,300,5,yes,5000,501,73273.45333333334
11,73,714,-5,300,13,no,4651,342,79173.12666666666
11,57,574,-5,249,17,no,2139,208,78203.68666666666
10,93,892,-5,300,7,no,5000,501,73549.46
11,62,618,-5,275,16,no,2811,246,73159.2
11,66,653,-5,298,14,no,3677,287,75389.17666666668
11,70,696,-5,278,19,no,4991,279,77740.11333333334
11,73,739,-5,300,18,no,5000,318,72481.69666666667
11,68,680,-5,276,20,no,4792,268,70059.03666666667
11,82,754,-5,247,20,no,5000,279,71274.13666666667
11,82,846,-5,300,16,no,5000,398,79309.25666666667
11,59,589,-5,249,12,no,4925,321,76837.36
11,40,279,-5,100,20,no,1916,144,81679.26333333334
11,40,256,-5,100,20,no,2056,158,71732.64
11,42,256,-5,100,19,no,2386,182,74486.97333333334
11,55,458,-5,198,13,no,4449,306,74453.68666666666
1,94,1024,-1,300,5,no,5000,501,77399.69
1,114,1024,-1,300,5,no,5000,474,73489.51666666666
1,87,1024,-1,300,5,no,5000,501,78714.88666666667
1,96,1024,-1,300,5,no,5000,501,76154.97666666667
1,98,1024,-1,300,5,no,5000,501,76136.53666666667
1,111,1024,-1,300,5,no,5000,493,74703.07666666668
1,101,1024,-1,300,5,no,5000,501,76294.06333333332
1,91,1024,-1,300,5,no,5000,501,71990.46
1,92,1024,-1,300,5,no,5000,501,76470.66333333333
1,86,1024,-1,300,5,no,5000,501,77364.82
6,32,333,-1,207,5,no,188,52,71367.88333333333
2,32,309,-1,148,5,yes,1403,1,77127.98666666668
5,32,332,-1,142,5,no,674,39,73409.40666666668
2,49,316,-1,180,5,no,1643,154,78658.68666666666
6,32,333,-1,188,5,no,317,49,74074.07
1,128,370,-1,100,20,yes,5000,501,74998.68333333333
1,128,376,-2,100,20,yes,5000,501,74650.64666666667
1,128,397,-2,100,20,yes,5000,501,71536.19
1,128,394,-3,100,20,yes,5000,501,69036.5
1,124,376,-5,100,8,yes,2638,250,71595.05666666666
8,32,284,-2,100,8,no,119,6,81737.58333333333
7,32,290,-2,100,7,no,133,18,72718.43000000001
8,32,281,-2,100,8,no,112,1,75777.67666666668
8,32,278,-1,100,8,no,105,1,73066.77
7,32,267,-3,112,7,no,0,1,78358.71333333333
7,32,266,-3,112,7,no,0,1,79044.64666666667
7,32,264,-3,112,7,no,0,1,71724.37333333334
8,32,262,-2,112,8,no,0,3,73930.78333333334
7,32,266,-3,112,7,no,0,1,77456.16666666667
1,128,282,-1,148,20,yes,5000,501,73960.35333333333
1,128,256,-1,185,20,yes,5000,501,75233.34999999999
1,128,256,-1,189,20,yes,5000,501,71247.87666666666
1,128,292,-1,142,20,yes,5000,501,70923.20000000001
1,128,256,-1,189,20,yes,5000,501,67720.78333333334
1,128,260,-1,191,20,yes,5000,501,75006.54
1,128,379,-1,145,20,yes,5000,501,75727.66666666667
1,128,339,-1,160,20,yes,5000,501,76567.91666666667
1,128,342,-1,160,20,yes,5000,501,68138.67333333332
1,128,420,-1,130,20,yes,5000,501,72992.34999999999
1,128,366,-1,100,20,yes,4840,501,67273.31666666667
1,128,370,-1,100,20,yes,5000,501,71755.86666666668
1,128,359,-1,100,20,yes,4855,501,69773.58
1,128,373,-1,100,20,yes,3495,489,75990.62333333334
1,128,354,-1,100,20,yes,5000,501,79757.38333333333
1,128,395,-2,100,20,yes,5000,501,73438.17333333334
1,128,403,-3,100,20,yes,5000,501,71321.67
1,128,392,-3,100,20,yes,5000,501,83631.89333333334
1,128,384,-3,100,20,yes,5000,501,71140.60666666667
1,128,398,-2,100,20,yes,5000,501,73262.72
1,67,289,-1,111,20,yes,2919,287,72103.71
1,32,256,-1,114,20,yes,0,1,84503.56999999999
1,32,256,-1,117,20,no,0,1,76698.02333333333
1,40,256,-1,117,20,no,2129,203,71723.68333333333
1,32,256,-1,115,20,yes,0,1,73061.27
1,32,256,-1,146,15,yes,0,1,72032.21
1,32,256,-1,147,13,yes,0,1,76951.90666666666
1,32,256,-1,141,10,yes,0,1,68551.01
1,32,256,-1,153,19,yes,0,1,74076.78333333334
1,32,256,-1,144,10,yes,0,1,72481.69666666667
1,35,267,-1,100,20,yes,0,1,72403.51
1,34,264,-1,100,20,yes,0,1,71810.90333333334
1,38,298,-1,100,20,no,0,1,73789.36
1,35,270,-1,100,20,no,0,1,79659.85333333333
1,38,296,-1,100,16,no,0,1,78598.18666666666
1,32,309,-3,154,20,yes,0,1,72325.05333333334
1,37,282,-5,160,20,yes,34,4,74485.87
1,35,326,-5,158,20,yes,29,4,77699.03666666667
1,33,295,-5,155,20,yes,0,1,80962.38333333333
1,34,294,-5,158,20,yes,0,1,73802.53333333333
7,39,256,-1,100,12,yes,0,1,70450.09666666666
1,33,256,-1,113,20,yes,0,1,81138.81333333334
1,32,256,-1,118,20,yes,0,1,77709.89333333333
